id,url,title,soustitre,authors,date,date_raw,reported_comment_count,captured_comment_count,raw_html_path
951,https://ecrivanalyse.net/spip.php?article951,Ce qui ne dégénère pas,Acousmie pas vraiment trop injudicieuse,Ivan Joseph,2013-01-14T00:00:00,"Lundi 14 janvier 2013, par Ivan Joseph // Ça tourne autour du bonheur",,0,raw/articles/article951.html
952,https://ecrivanalyse.net/spip.php?article952,Ce qui luit est propre,Étalon de sa certaine mesure,Ivan Joseph,2013-01-21T00:00:00,"Lundi 21 janvier 2013, par Ivan Joseph // Ça tourne autour du bonheur",,0,raw/articles/article952.html
953,https://ecrivanalyse.net/spip.php?article953,Acte barbare à la papa,Effondrement qui touche au fondement,Ivan Joseph,2013-01-24T00:00:00,"Jeudi 24 janvier 2013, par Ivan Joseph // Sans revenir sur ses pas",,0,raw/articles/article953.html
954,https://ecrivanalyse.net/spip.php?article954,Faire son choix de gâter,Répétition pour y être moins,Ivan Joseph,2013-01-25T00:00:00,"Vendredi 25 janvier 2013, par Ivan Joseph // Avec l’aide de la vie",,0,raw/articles/article954.html
955,https://ecrivanalyse.net/spip.php?article955,Se taper sur le système,Distraction parasite de musique grincheuse,Ivan Joseph,2013-01-28T00:00:00,"Lundi 28 janvier 2013, par Ivan Joseph // Ça tourne autour du bonheur",,0,raw/articles/article955.html
956,https://ecrivanalyse.net/spip.php?article956,Les reins ont des oreilles,Hauts bas maux en oppressante,Ivan Joseph,2013-02-01T00:00:00,"Vendredi 1er février 2013, par Ivan Joseph // Avec l’aide de la vie",,0,raw/articles/article956.html
957,https://ecrivanalyse.net/spip.php?article957,La parfaite santé du stress,Positionnement convoité par possessivité sournoise,Ivan Joseph,2013-02-18T00:00:00,"Lundi 18 février 2013, par Ivan Joseph // Avec l’aide de la vie",,0,raw/articles/article957.html
958,https://ecrivanalyse.net/spip.php?article958,Dans les jours à venir,Obscénité de maquillage à manger,Ivan Joseph,2013-02-04T00:00:00,"Lundi 4 février 2013, par Ivan Joseph // Ça tourne autour du bonheur",,0,raw/articles/article958.html
959,https://ecrivanalyse.net/spip.php?article959,S’offrir le luxe de payer,Promenade avec son saut hygiénique,Ivan Joseph,2013-02-15T00:00:00,"Vendredi 15 février 2013, par Ivan Joseph // Sans revenir sur ses pas",,0,raw/articles/article959.html
960,https://ecrivanalyse.net/spip.php?article960,L’image en prend un coup,Bonne en mélangeuse des genres,Ivan Joseph,2013-02-11T00:00:00,"Lundi 11 février 2013, par Ivan Joseph // Ça tourne autour du bonheur",,0,raw/articles/article960.html
961,https://ecrivanalyse.net/spip.php?article961,Vivre sa moitié en double,Léthargiques pour être trop amoureux,Ivan Joseph,2013-07-09T00:00:00,"Mardi 9 juillet 2013, par Ivan Joseph // Se faire payer à l’œil",,0,raw/articles/article961.html
962,https://ecrivanalyse.net/spip.php?article962,La place de la limite,Semaine de la supervision hebdomadaire,Ivan Joseph,2013-02-20T00:00:00,"Mercredi 20 février 2013, par Ivan Joseph // Avec l’aide de la vie",,0,raw/articles/article962.html
963,https://ecrivanalyse.net/spip.php?article963,Le suicide de la prothèse,Jongleuse de feu sans monocycle,Ivan Joseph,2013-05-22T00:00:00,"Mercredi 22 mai 2013, par Ivan Joseph // Séances de p(au)se de 2012",,0,raw/articles/article963.html
964,https://ecrivanalyse.net/spip.php?article964,La levée de son corps,Coucher de sommeil par anticipation,Ivan Joseph,2013-02-19T00:00:00,"Mardi 19 février 2013, par Ivan Joseph // Ça tourne autour du bonheur",,0,raw/articles/article964.html
965,https://ecrivanalyse.net/spip.php?article965,Au-delà de ce qui manque,Ravalement de l’humidité des yeux,Ivan Joseph,2013-02-22T00:00:00,"Vendredi 22 février 2013, par Ivan Joseph // Avec l’aide de la vie",,0,raw/articles/article965.html
966,https://ecrivanalyse.net/spip.php?article966,Faire au moins quelque chose,Décontamination de l’adaptation à vie,Ivan Joseph,2013-02-25T00:00:00,"Lundi 25 février 2013, par Ivan Joseph // Ça tourne autour du bonheur",,0,raw/articles/article966.html
967,https://ecrivanalyse.net/spip.php?article967,Ce qui se cache avec,Effleurure pour rase-tables et coupe-ponts,Ivan Joseph,2013-03-01T00:00:00,"Vendredi 1er mars 2013, par Ivan Joseph // Avec l’aide de la vie",,0,raw/articles/article967.html
968,https://ecrivanalyse.net/spip.php?article968,Lignée de femmes à homes,Octave cinglante frite en sucette,Ivan Joseph,2013-02-28T00:00:00,"Jeudi 28 février 2013, par Ivan Joseph // Sans revenir sur ses pas",,0,raw/articles/article968.html
969,https://ecrivanalyse.net/spip.php?article969,Du sel dans le beurre,Rencontre avec Dieu qui sait,Ivan Joseph,2013-02-26T00:00:00,"Mardi 26 février 2013, par Ivan Joseph // Séances de p(au)se de 2012",,0,raw/articles/article969.html
970,https://ecrivanalyse.net/spip.php?article970,Le diurne à ce moment-là,Lugubrité mentale à l’embelle impermanente,Ivan Joseph,2013-02-27T00:00:00,"Mercredi 27 février 2013, par Ivan Joseph // Séances de p(au)se de 2012",,0,raw/articles/article970.html
971,https://ecrivanalyse.net/spip.php?article971,Ce qu’on pose avec ça,Sous-maltraitance des intégrations des contraintes,Ivan Joseph,2013-03-18T00:00:00,"Lundi 18 mars 2013, par Ivan Joseph // Ça tourne autour du bonheur",,0,raw/articles/article971.html
972,https://ecrivanalyse.net/spip.php?article972,À l’échelle de son bas,Abréviation de son petit mon-petit- !,Ivan Joseph,2013-04-01T00:00:00,"Lundi 1er avril 2013, par Ivan Joseph // Avec l’aide de la vie",,0,raw/articles/article972.html
973,https://ecrivanalyse.net/spip.php?article973,Le contact avec la femme,Pizza pour ange gardien manqué,Ivan Joseph,2013-03-27T00:00:00,"Mercredi 27 mars 2013, par Ivan Joseph // Sans revenir sur ses pas",,0,raw/articles/article973.html
974,https://ecrivanalyse.net/spip.php?article974,Ce qui se fait envie,Filigrane qui gruge les bâclages,Ivan Joseph,2013-03-20T00:00:00,"Mercredi 20 mars 2013, par Ivan Joseph // Ça tourne autour du bonheur",,0,raw/articles/article974.html
975,https://ecrivanalyse.net/spip.php?article975,À soi de le faire,Dissociation entre invité et salarié,Ivan Joseph,2013-04-02T00:00:00,"Mardi 2 avril 2013, par Ivan Joseph // Avec l’aide de la vie",,0,raw/articles/article975.html
976,https://ecrivanalyse.net/spip.php?article976,Tout ça pour se dire,Radicale au réel du temps,Ivan Joseph,2013-03-22T00:00:00,"Vendredi 22 mars 2013, par Ivan Joseph // Ça tourne autour du bonheur",,0,raw/articles/article976.html
977,https://ecrivanalyse.net/spip.php?article977,La partie d’égaux à ego,Inversion de schéma à l’aveuglette,Ivan Joseph,2013-04-04T00:00:00,"Jeudi 4 avril 2013, par Ivan Joseph // Avec l’aide de la vie",,0,raw/articles/article977.html
978,https://ecrivanalyse.net/spip.php?article978,Être difficile à son âge,Pièce en chocolat pour marmonneuse,Ivan Joseph,2013-03-19T00:00:00,"Mardi 19 mars 2013, par Ivan Joseph // Séances de p(au)se de 2012",,0,raw/articles/article978.html
979,https://ecrivanalyse.net/spip.php?article979,Plus tout à fait nue,Décès dans un certain couple,Ivan Joseph,2013-03-21T00:00:00,"Jeudi 21 mars 2013, par Ivan Joseph // Séances de p(au)se de 2012",,0,raw/articles/article979.html
981,https://ecrivanalyse.net/spip.php?article981,N’avoir que corps à faire,Portabilité de la goutte d’eau,Ivan Joseph,2013-03-26T00:00:00,"Mardi 26 mars 2013, par Ivan Joseph // Séances de p(au)se de 2013",,0,raw/articles/article981.html
982,https://ecrivanalyse.net/spip.php?article982,Se payer encore une année,Équivalent d’un moi de salaire,Ivan Joseph,2013-03-25T00:00:00,"Lundi 25 mars 2013, par Ivan Joseph // Ça tourne autour du bonheur",,0,raw/articles/article982.html
983,https://ecrivanalyse.net/spip.php?article983,En moi était une foi,Dictée vécue sans la finance,Ivan Joseph,2013-03-28T00:00:00,"Jeudi 28 mars 2013, par Ivan Joseph // Séances de p(au)se de 2013",,0,raw/articles/article983.html
984,https://ecrivanalyse.net/spip.php?article984,Sa vie à l’autre pôle,Mains comptant sur leurs doigts,Ivan Joseph,2013-04-05T00:00:00,"Vendredi 5 avril 2013, par Ivan Joseph // Avec l’aide de la vie",,0,raw/articles/article984.html
985,https://ecrivanalyse.net/spip.php?article985,Être bien de son genre,Récitation collant à la peau,Ivan Joseph,2013-03-29T00:00:00,"Vendredi 29 mars 2013, par Ivan Joseph // Sans revenir sur ses pas",,0,raw/articles/article985.html
986,https://ecrivanalyse.net/spip.php?article986,Être ce que l’on aimerait,Dédémocratisation des bagues aux doigts,Ivan Joseph,2013-04-09T00:00:00,"Mardi 9 avril 2013, par Ivan Joseph // Séances de p(au)se de 2013",,0,raw/articles/article986.html
987,https://ecrivanalyse.net/spip.php?article987,Se sentir bien se douter,Pourchassée de tout signe blanc,Ivan Joseph,2013-04-23T00:00:00,"Mardi 23 avril 2013, par Ivan Joseph // Avec l’aide de la vie",,0,raw/articles/article987.html
988,https://ecrivanalyse.net/spip.php?article988,Ne pas habiter avec soi,Extrapolation du socle restant là,Ivan Joseph,2013-04-03T00:00:00,"Mercredi 3 avril 2013, par Ivan Joseph // Ça tourne autour du bonheur",,0,raw/articles/article988.html
989,https://ecrivanalyse.net/spip.php?article989,Le métier de son corps,Gendarmerie du bout de viande,Ivan Joseph,2013-04-25T00:00:00,"Jeudi 25 avril 2013, par Ivan Joseph // Avec l’aide de la vie",,0,raw/articles/article989.html
990,https://ecrivanalyse.net/spip.php?article990,Un mâle fou à s’endormir,Manufacture fériée du talion d’Achille,Ivan Joseph,2013-04-08T00:00:00,"Lundi 8 avril 2013, par Ivan Joseph // Ça tourne autour du bonheur",,0,raw/articles/article990.html
991,https://ecrivanalyse.net/spip.php?article991,Le moment pour dire oui,Inflexion de l’incarnation du projet,Ivan Joseph,2013-04-10T00:00:00,"Mercredi 10 avril 2013, par Ivan Joseph // Séances de p(au)se de 2013",,0,raw/articles/article991.html
992,https://ecrivanalyse.net/spip.php?article992,Se vivre qui ment veut,Camaïeux à bord d’eaux chamaillées,Ivan Joseph,2013-04-26T00:00:00,"Vendredi 26 avril 2013, par Ivan Joseph // Avec l’aide de la vie",,0,raw/articles/article992.html
993,https://ecrivanalyse.net/spip.php?article993,À sa place en vrai,Noyau dur du véritable abandon,Ivan Joseph,2013-04-11T00:00:00,"Jeudi 11 avril 2013, par Ivan Joseph // Sans revenir sur ses pas",,0,raw/articles/article993.html
994,https://ecrivanalyse.net/spip.php?article994,À rester sur sa fin,Mater dolorosa et mea culpa,Ivan Joseph,2013-04-15T00:00:00,"Lundi 15 avril 2013, par Ivan Joseph // Ça tourne autour du bonheur",,0,raw/articles/article994.html
995,https://ecrivanalyse.net/spip.php?article995,Se voiler la face cachée,Vraie semblante défaillant distribuée postérieurement,Ivan Joseph,2013-04-12T00:00:00,"Vendredi 12 avril 2013, par Ivan Joseph // Séances de p(au)se de 2013",,0,raw/articles/article995.html
996,https://ecrivanalyse.net/spip.php?article996,Ce qui n’en relève pas,Intitutilité d’un truc du style,Ivan Joseph,2013-05-21T00:00:00,"Mardi 21 mai 2013, par Ivan Joseph // Avec l’aide de la vie",,0,raw/articles/article996.html
997,https://ecrivanalyse.net/spip.php?article997,Pour ne pas faire croire,Permis de construire en poème,Ivan Joseph,2013-04-18T00:00:00,"Jeudi 18 avril 2013, par Ivan Joseph // Sans revenir sur ses pas",,0,raw/articles/article997.html
998,https://ecrivanalyse.net/spip.php?article998,À tu et à dia,Proprement dit à proprement mis,Ivan Joseph,2013-04-16T00:00:00,"Mardi 16 avril 2013, par Ivan Joseph // Séances de p(au)se de 2011",,0,raw/articles/article998.html
999,https://ecrivanalyse.net/spip.php?article999,Ce n’est pas du jeu,Marie-couche-tôt-là au studio de métier,Ivan Joseph,2013-04-17T00:00:00,"Mercredi 17 avril 2013, par Ivan Joseph // Séances de p(au)se de 2011",,0,raw/articles/article999.html
1000,https://ecrivanalyse.net/spip.php?article1000,Le trop à la légère,Voyourisme flambé au champagne volé,Ivan Joseph,2013-04-19T00:00:00,"Vendredi 19 avril 2013, par Ivan Joseph // Séances de p(au)se de 2012",,0,raw/articles/article1000.html
1001,https://ecrivanalyse.net/spip.php?article1001,Ce qu’on a de soi,Avouée en voix de garage,Ivan Joseph,2013-05-24T00:00:00,"Vendredi 24 mai 2013, par Ivan Joseph // Avec l’aide de la vie",,0,raw/articles/article1001.html
1002,https://ecrivanalyse.net/spip.php?article1002,Les Mille et Une Insomnies,Gratuite impurement irrépréhensible par l’aloi,Ivan Joseph,2013-04-22T00:00:00,"Lundi 22 avril 2013, par Ivan Joseph // Ça tourne autour du bonheur",,0,raw/articles/article1002.html
1003,https://ecrivanalyse.net/spip.php?article1003,Venir la corde au coup,Ruban de travail classique d’intérieur,Ivan Joseph,2013-05-14T00:00:00,"Mardi 14 mai 2013, par Ivan Joseph // Sans revenir sur ses pas",,0,raw/articles/article1003.html
1004,https://ecrivanalyse.net/spip.php?article1004,Vouloir de soi à Noël,Crise d’adolescence n’étant pas pleine,Ivan Joseph,2013-05-27T00:00:00,"Lundi 27 mai 2013, par Ivan Joseph // Avec l’aide de la vie",,0,raw/articles/article1004.html
1005,https://ecrivanalyse.net/spip.php?article1005,À l’aise avec sa rigueur,Médecine alimentaire par delà l’intermittence,Ivan Joseph,2013-04-24T00:00:00,"Mercredi 24 avril 2013, par Ivan Joseph // Séances de p(au)se de 2013",,0,raw/articles/article1005.html
1006,https://ecrivanalyse.net/spip.php?article1006,À se voir comme ça,Mollusque que le mot luxe,Ivan Joseph,2013-05-13T00:00:00,"Lundi 13 mai 2013, par Ivan Joseph // Ça tourne autour du bonheur",,0,raw/articles/article1006.html
1007,https://ecrivanalyse.net/spip.php?article1007,Portées à perte de vue,Sécurisée pour l’épais de substance,Ivan Joseph,2013-06-04T00:00:00,"Mardi 4 juin 2013, par Ivan Joseph // La direction de la suite",,0,raw/articles/article1007.html
1008,https://ecrivanalyse.net/spip.php?article1008,À ne jamais penser faire,Ronronnement sans trop se lacer,Ivan Joseph,2013-05-15T00:00:00,"Mercredi 15 mai 2013, par Ivan Joseph // Séances de p(au)se de 2013",,0,raw/articles/article1008.html
1009,https://ecrivanalyse.net/spip.php?article1009,Faire le choix d’en faire,Accompagnement pour une inubiquité présidentielle,Ivan Joseph,2013-06-06T00:00:00,"Jeudi 6 juin 2013, par Ivan Joseph // La direction de la suite",,0,raw/articles/article1009.html
1010,https://ecrivanalyse.net/spip.php?article1010,À l’œil et au doigt,Commune vie hors du communément,Ivan Joseph,2013-05-16T00:00:00,"Jeudi 16 mai 2013, par Ivan Joseph // Ça tourne autour du bonheur",,0,raw/articles/article1010.html
1011,https://ecrivanalyse.net/spip.php?article1011,Après l’avant et avant l’après,Nuageuse allant prendre son bain,Ivan Joseph,2013-05-28T00:00:00,"Mardi 28 mai 2013, par Ivan Joseph // Séances de p(au)se de 2013",,0,raw/articles/article1011.html
1012,https://ecrivanalyse.net/spip.php?article1012,Ça va s’isoler à deux,Mouchure pour fesses de bébé,Ivan Joseph,2013-05-17T00:00:00,"Vendredi 17 mai 2013, par Ivan Joseph // Des figures féminines de moi",,0,raw/articles/article1012.html
1013,https://ecrivanalyse.net/spip.php?article1013,Bribe de masque à vrai,Polymorphe moutarde pas complètement osée,Ivan Joseph,2013-06-07T00:00:00,"Vendredi 7 juin 2013, par Ivan Joseph // Séances de p(au)se de 2013",,0,raw/articles/article1013.html
1014,https://ecrivanalyse.net/spip.php?article1014,Ce qui se fait pleurer,Instrument à cordes à vent,Ivan Joseph,2013-07-12T00:00:00,"Vendredi 12 juillet 2013, par Ivan Joseph // La direction de la suite",,0,raw/articles/article1014.html
1015,https://ecrivanalyse.net/spip.php?article1015,Deux fois avec le même,Échoppe vitrée de la comète,Ivan Joseph,2013-05-29T00:00:00,"Mercredi 29 mai 2013, par Ivan Joseph // Ça tourne autour du bonheur",,0,raw/articles/article1015.html
1016,https://ecrivanalyse.net/spip.php?article1016,Le bel et la mioche,Brève maîtresse prenant les rênes,Ivan Joseph,2013-05-23T00:00:00,"Jeudi 23 mai 2013, par Ivan Joseph // Sans revenir sur ses pas",,0,raw/articles/article1016.html
1017,https://ecrivanalyse.net/spip.php?article1017,Se lire faire un film,Escroquerie trop occidentale pour médecine,Ivan Joseph,2013-06-05T00:00:00,"Mercredi 5 juin 2013, par Ivan Joseph // Séances de p(au)se de 2013",,0,raw/articles/article1017.html
1018,https://ecrivanalyse.net/spip.php?article1018,La blondeur à la lèvre,Entr’invitation dans l’inconfort du juste-milieu,Ivan Joseph,2013-06-11T00:00:00,"Mardi 11 juin 2013, par Ivan Joseph // Séances de p(au)se de 2013",,0,raw/articles/article1018.html
1019,https://ecrivanalyse.net/spip.php?article1019,Où le lit de quand,Flash de côté avec Monsieur,Ivan Joseph,2013-05-30T00:00:00,"Jeudi 30 mai 2013, par Ivan Joseph // Ça tourne autour du bonheur",,0,raw/articles/article1019.html
1020,https://ecrivanalyse.net/spip.php?article1020,Ça ne se fait pas,Pharmacienne en affaissé de pyjama,Ivan Joseph,2013-05-31T00:00:00,"Vendredi 31 mai 2013, par Ivan Joseph // Sans revenir sur ses pas",,0,raw/articles/article1020.html
1021,https://ecrivanalyse.net/spip.php?article1021,C’est plus intelligent que soi,Typologie malencontreuse d’une belle comme,Ivan Joseph,2013-06-12T00:00:00,"Mercredi 12 juin 2013, par Ivan Joseph // Séances de p(au)se de 2013",,0,raw/articles/article1021.html
1022,https://ecrivanalyse.net/spip.php?article1022,Se faire autant de bien,Bulle d’eaux midinettes pas célibataires,Ivan Joseph,2013-07-16T00:00:00,"Mardi 16 juillet 2013, par Ivan Joseph // La direction de la suite",,0,raw/articles/article1022.html
1023,https://ecrivanalyse.net/spip.php?article1023,Être à ce qu’on fait,Aveux flottants de ces Est-ce-tes-tics-là,Ivan Joseph,2013-06-03T00:00:00,"Lundi 3 juin 2013, par Ivan Joseph // Ça tourne autour du bonheur",,0,raw/articles/article1023.html
1024,https://ecrivanalyse.net/spip.php?article1024,On est né d’ici là,Conclusion alimentée en adaptation moitié-moitié,Ivan Joseph,2013-06-14T00:00:00,"Vendredi 14 juin 2013, par Ivan Joseph // Séances de p(au)se de 2013",,0,raw/articles/article1024.html
1025,https://ecrivanalyse.net/spip.php?article1025,Le maire de la mère,Quelqu’un qui pourrait se convenir,Ivan Joseph,2013-07-17T00:00:00,"Mercredi 17 juillet 2013, par Ivan Joseph // La direction de la suite",,0,raw/articles/article1025.html
1026,https://ecrivanalyse.net/spip.php?article1026,Tant que l’on y est,Titreuse allant s’incomber en reliquat,Ivan Joseph,2013-06-10T00:00:00,"Lundi 10 juin 2013, par Ivan Joseph // Ça tourne autour du bonheur",,0,raw/articles/article1026.html
1027,https://ecrivanalyse.net/spip.php?article1027,Au détour de sa vie,Consécration en parallèle des aliénations,Ivan Joseph,2013-06-18T00:00:00,"Mardi 18 juin 2013, par Ivan Joseph // Séances de p(au)se de 2013",,0,raw/articles/article1027.html
1028,https://ecrivanalyse.net/spip.php?article1028,Être fière à la rue,Parenthèse diversitante pour flânerie cambriolée,Ivan Joseph,2013-07-19T00:00:00,"Vendredi 19 juillet 2013, par Ivan Joseph // La direction de la suite",,0,raw/articles/article1028.html
1029,https://ecrivanalyse.net/spip.php?article1029,Ça ne se plaît pas,Cafouillage d’une euphorie en liquide,Ivan Joseph,2013-06-13T00:00:00,"Jeudi 13 juin 2013, par Ivan Joseph // Sans revenir sur ses pas",,0,raw/articles/article1029.html
1030,https://ecrivanalyse.net/spip.php?article1030,Un peu trop en main,Alliance non sans être d’Angers,Ivan Joseph,2013-06-19T00:00:00,"Mercredi 19 juin 2013, par Ivan Joseph // Des figures féminines de moi",,0,raw/articles/article1030.html
1031,https://ecrivanalyse.net/spip.php?article1031,Mettre ses sous de côté,Âme en note notamment pécuniaire,Ivan Joseph,2013-06-17T00:00:00,"Lundi 17 juin 2013, par Ivan Joseph // Ça tourne autour du bonheur",,0,raw/articles/article1031.html
1032,https://ecrivanalyse.net/spip.php?article1032,Vous ne se perd pas,Mésange gardienne rencontrant mes scènes,Ivan Joseph,2013-07-24T00:00:00,"Mercredi 24 juillet 2013, par Ivan Joseph // La direction de la suite",,0,raw/articles/article1032.html
1033,https://ecrivanalyse.net/spip.php?article1033,Pour avoir lieu à soi,Ascétique d’une tentative de tentation,Ivan Joseph,2013-06-24T00:00:00,"Lundi 24 juin 2013, par Ivan Joseph // Après un moment de lassitude",,0,raw/articles/article1033.html
1034,https://ecrivanalyse.net/spip.php?article1034,La nuit de la vie,Bibliothèque instable d’excès de coquille,Ivan Joseph,2013-06-20T00:00:00,"Jeudi 20 juin 2013, par Ivan Joseph // Séances de p(au)se de 2012",,0,raw/articles/article1034.html
1035,https://ecrivanalyse.net/spip.php?article1035,À ne pas trop s’interdire,Avortons de réductions à néant,Ivan Joseph,2013-06-21T00:00:00,"Vendredi 21 juin 2013, par Ivan Joseph // Séances de p(au)se de 2012",,0,raw/articles/article1035.html
1036,https://ecrivanalyse.net/spip.php?article1036,La peur ne se refuse,Chameau à la petite cuillère,Ivan Joseph,2013-06-27T00:00:00,"Jeudi 27 juin 2013, par Ivan Joseph // Être à côté de soi",,0,raw/articles/article1036.html
1037,https://ecrivanalyse.net/spip.php?article1037,La carotte entrefermée de bonbon,Assomption sur l’instant de l’ antre-temps,Ivan Joseph,2013-06-25T00:00:00,"Mardi 25 juin 2013, par Ivan Joseph // Séances de p(au)se de 2012",,0,raw/articles/article1037.html
1038,https://ecrivanalyse.net/spip.php?article1038,Le roman de la thèse,Réflexivité en train de s’écrire,Ivan Joseph,2013-06-26T00:00:00,"Mercredi 26 juin 2013, par Ivan Joseph // Séances de p(au)se de 2012",,0,raw/articles/article1038.html
1039,https://ecrivanalyse.net/spip.php?article1039,À leur façon très polie,Honnêtes meurtres de son temps,Ivan Joseph,2013-06-28T00:00:00,"Vendredi 28 juin 2013, par Ivan Joseph // Séances de p(au)se de 2012",,0,raw/articles/article1039.html
1040,https://ecrivanalyse.net/spip.php?article1040,Avec ce que l’on vit,Tache noire devant les yeux,Ivan Joseph,2013-09-23T00:00:00,"Lundi 23 septembre 2013, par Ivan Joseph // La direction de la suite",,0,raw/articles/article1040.html
1041,https://ecrivanalyse.net/spip.php?article1041,Le nom de ce site,Problème à trouver les couilles,Ivan Joseph,2013-07-02T00:00:00,"Mardi 2 juillet 2013, par Ivan Joseph // Des figures féminines de moi",,0,raw/articles/article1041.html
1042,https://ecrivanalyse.net/spip.php?article1042,Ce qui s’est passé hier,Mini-interprétation qui donne le change,Ivan Joseph,2013-07-01T00:00:00,"Lundi 1er juillet 2013, par Ivan Joseph // Après un moment de lassitude",,0,raw/articles/article1042.html
1043,https://ecrivanalyse.net/spip.php?article1043,S’y mettre à la rue,Arcs-en-ciel scintillants pour une pestiférée,Ivan Joseph,2013-09-24T00:00:00,"Mardi 24 septembre 2013, par Ivan Joseph // La direction de la suite",,0,raw/articles/article1043.html
1044,https://ecrivanalyse.net/spip.php?article1044,Le nom de son regard,Pieds d’égalité rejetés en soirée,Ivan Joseph,2013-07-03T00:00:00,"Mercredi 3 juillet 2013, par Ivan Joseph // Séances de p(au)se de 2013",,0,raw/articles/article1044.html
1045,https://ecrivanalyse.net/spip.php?article1045,Non pas dénué de sens,Casuistique de la basket violette,Ivan Joseph,2013-07-05T00:00:00,"Vendredi 5 juillet 2013, par Ivan Joseph // Séances de p(au)se de 2012",,0,raw/articles/article1045.html
1046,https://ecrivanalyse.net/spip.php?article1046,Ce qui va aller danser,N’importe qui que fréquente personne,Ivan Joseph,2013-07-10T00:00:00,"Mercredi 10 juillet 2013, par Ivan Joseph // Séances de p(au)se de 2013",,0,raw/articles/article1046.html
1047,https://ecrivanalyse.net/spip.php?article1047,Avoir du chien à l’être,Paradoxa implorante et qui marque,Ivan Joseph,2013-07-08T00:00:00,"Lundi 8 juillet 2013, par Ivan Joseph // Après un moment de lassitude",,0,raw/articles/article1047.html
1048,https://ecrivanalyse.net/spip.php?article1048,Le temps qu’il fait lourd,Aisselle d’accord avec sa sieste,Ivan Joseph,2013-07-15T00:00:00,"Lundi 15 juillet 2013, par Ivan Joseph // Après un moment de lassitude",,0,raw/articles/article1048.html
1049,https://ecrivanalyse.net/spip.php?article1049,Tout faire pour le soir,Christ d’hystérie dans une fourmilière,Ivan Joseph,2013-07-25T00:00:00,"Jeudi 25 juillet 2013, par Ivan Joseph // Être à côté de soi",,0,raw/articles/article1049.html
1050,https://ecrivanalyse.net/spip.php?article1050,Ce qu’on fait de mal,Rouages remis d’aplomb en rafales,Ivan Joseph,2013-09-26T00:00:00,"Jeudi 26 septembre 2013, par Ivan Joseph // La direction de la suite",,0,raw/articles/article1050.html
1051,https://ecrivanalyse.net/spip.php?article1051,Lien avec tous les autres,Ésotérie péniblement claquée derrière soi,Ivan Joseph,2013-07-18T00:00:00,"Jeudi 18 juillet 2013, par Ivan Joseph // Séances de p(au)se de 2013",,0,raw/articles/article1051.html
1052,https://ecrivanalyse.net/spip.php?article1052,Ça se fait sans soi,Misogyne au résumé en dépourvu,Ivan Joseph,2013-07-22T00:00:00,"Lundi 22 juillet 2013, par Ivan Joseph // Après un moment de lassitude",,0,raw/articles/article1052.html
1053,https://ecrivanalyse.net/spip.php?article1053,Ce qui est bien rêvé,Ensemble de plaisance de langage,Ivan Joseph,2013-07-23T00:00:00,"Mardi 23 juillet 2013, par Ivan Joseph // Séances de p(au)se de 2013",,0,raw/articles/article1053.html
1054,https://ecrivanalyse.net/spip.php?article1054,Ça se fait de faire,Huées identitaires d’une pouffiasse américaine,Ivan Joseph,2013-08-29T00:00:00,"Jeudi 29 août 2013, par Ivan Joseph // Des figures féminines de moi",,0,raw/articles/article1054.html
1055,https://ecrivanalyse.net/spip.php?article1055,Le métier de son avenir,Modéliste non sans une égratignure,Ivan Joseph,2013-07-26T00:00:00,"Vendredi 26 juillet 2013, par Ivan Joseph // Séances de p(au)se de 2013",,0,raw/articles/article1055.html
1056,https://ecrivanalyse.net/spip.php?article1056,Le papa et le pantin,Tempérament à particulièrement se dévorer,Ivan Joseph,2013-09-27T00:00:00,"Vendredi 27 septembre 2013, par Ivan Joseph // La direction de la suite",,0,raw/articles/article1056.html
1057,https://ecrivanalyse.net/spip.php?article1057,Le sujet est pourtant là,Gynécologie du record de procédure,Ivan Joseph,2013-10-01T00:00:00,"Mardi 1er octobre 2013, par Ivan Joseph // La direction de la suite",,0,raw/articles/article1057.html
1058,https://ecrivanalyse.net/spip.php?article1058,Le vouloir à faire ici,Volée d’animalité des carnets écaillés,Ivan Joseph,2013-08-27T00:00:00,"Mardi 27 août 2013, par Ivan Joseph // Séances de p(au)se de 2013",,0,raw/articles/article1058.html
1059,https://ecrivanalyse.net/spip.php?article1059,Se tuiler sur le toi,Pochette d’outils depuis le temps,Ivan Joseph,2013-08-26T00:00:00,"Lundi 26 août 2013, par Ivan Joseph // Après un moment de lassitude",,0,raw/articles/article1059.html
1060,https://ecrivanalyse.net/spip.php?article1060,Sur les choses à faire,Concrétisation de l’image d’une église,Ivan Joseph,2013-08-28T00:00:00,"Mercredi 28 août 2013, par Ivan Joseph // Séances de p(au)se de 2013",,0,raw/articles/article1060.html
1061,https://ecrivanalyse.net/spip.php?article1061,Faire-part de ce qu’on attend,Raz de pâquerettes par accumulation,Ivan Joseph,2013-09-04T00:00:00,"Mercredi 4 septembre 2013, par Ivan Joseph // Séances de p(au)se de 2013",,0,raw/articles/article1061.html
1062,https://ecrivanalyse.net/spip.php?article1062,Au jour le jour près,Agios orthopédiques d’épargneuse à crédit,Ivan Joseph,2013-09-02T00:00:00,"Lundi 2 septembre 2013, par Ivan Joseph // Après un moment de lassitude",,0,raw/articles/article1062.html
